sc_ra,sc_dec,sc_poserr,sc_det_ml,sc_ep_1_flux,sc_ep_2_flux,sc_ep_3_flux,sc_ep_4_flux,sc_ep_5_flux,sc_ep_8_flux,sc_ep_9_flux,sc_hr1,sc_hr2,sc_hr3,sc_hr4,sc_extent,sc_ep_8_fmin,sc_ep_8_fmax,Class
20.97620931,33.39474388,0.33260617,1268.364,2.16E-15,7.65E-15,1.12E-14,1.56E-14,1.86E-14,5.93E-14,3.47E-14,0.5103489,0.11230023,-0.33060005,-0.43646678,0,2.69E-14,7.77E-14,5
23.39209528,30.53654263,0.15936439,63372.31,1.48E-14,7.63E-14,1.67E-13,1.96E-13,1.38E-13,6.33E-13,4.74E-13,0.6580138,0.33633682,-0.3472994,-0.73993707,0,2.23E-14,1.73E-12,5
182.8592719,39.34348263,0.21301098,825.1397,5.30E-15,6.31E-15,4.55E-15,4.40E-15,1.97E-15,2.73E-14,1.92E-14,0.071517915,-0.07515513,-0.517334,-0.4888351,0,1.61E-14,1.14E-13,5
23.43076245,30.77535623,0.31110755,1164.108,2.65E-15,1.09E-14,3.43E-15,5.71E-16,7.45E-16,2.17E-14,2.34E-14,0.5799179,-0.57034856,-0.850026,0.4297575,0,1.32E-14,5.42E-14,5
23.66178825,30.91806878,0.18289563,16563.49,1.61E-14,4.37E-14,6.22E-14,8.65E-14,1.72E-13,3.83E-13,1.94E-13,0.4492516,0.11932296,-0.343115,-0.31820923,0,2.38E-13,5.06E-13,5
31.40743398,64.8281484,0.226802,181932.5,5.91E-14,7.65E-13,2.57E-12,4.15E-12,5.83E-12,1.34E-11,6.52E-12,0.8456662,0.5039353,-0.28270108,-0.4723192,19.01167,1.16E-11,1.51E-11,5
280.4589559,79.89731585,0.7471826,107.7453,2.73E-15,4.12E-15,5.59E-15,3.83E-15,2.08E-14,3.80E-14,1.62E-14,0.37232357,0.11623689,-0.6048117,0.4545827,0,3.09E-14,4.75E-14,5
49.59242413,-66.60094673,0.08838007,411465.9,3.39E-14,1.80E-13,3.95E-13,5.53E-13,5.97E-13,1.73E-12,1.10E-12,0.6877788,0.3648597,-0.2856627,-0.53068894,0,9.31E-13,4.83E-12,5
49.63951838,-66.74091383,0.17836797,5309.54,5.89E-15,1.26E-14,1.85E-14,2.86E-14,4.26E-14,1.27E-13,6.16E-14,0.35103622,0.060963728,-0.3209128,-0.38519,0,3.88E-14,2.12E-13,5
10.79068589,41.31687428,0.1286178,28410.93,2.33E-15,7.36E-15,3.64E-15,2.66E-15,1.10E-14,3.40E-14,2.44E-14,0.48923728,0.19593816,-0.2830151,-0.25866762,28.113424,3.85E-15,1.51E-12,5
304.8011588,38.66803827,0.2249021,1354.784,3.00E-15,1.88E-14,6.77E-15,5.64E-16,1.31E-15,3.29E-14,3.71E-14,0.717902,-0.5042574,-0.9269638,0.62080777,0,3.13E-14,1.43E-13,5
100.2890424,9.935404013,0.3384092,2358.873,2.65E-16,7.10E-15,4.66E-14,7.65E-14,9.79E-14,2.29E-13,1.20E-13,0.9448447,0.7277749,-0.2283159,-0.4984704,0,2.29E-13,2.29E-13,5
53.40165812,-36.14053787,0.10270553,3760000,1.81E-13,4.36E-13,3.50E-13,6.41E-13,4.34E-12,6.22E-12,1.74E-12,0.41967753,0.16734439,0.1980326,-0.049307305,0,2.18E-12,3.01E-11,5
56.91822522,24.30193778,0.2243961,8445.83,2.19E-14,6.36E-14,3.84E-14,1.85E-14,1.70E-14,1.53E-13,1.58E-13,0.5201213,-0.2795868,-0.70570844,-0.36486903,0,1.29E-13,2.04E-13,5
180.5514782,-19.00801852,0.32368845,589.2465,6.58E-15,8.87E-15,1.14E-14,1.33E-14,1.76E-14,6.59E-14,3.93E-14,0.1814681,0.060336992,-0.42759728,-0.37690663,0,5.00E-14,1.19E-13,5
67.77420309,18.05578342,0.22863826,6949.662,2.39E-14,5.71E-14,2.49E-14,6.08E-15,1.92E-15,1.24E-13,1.25E-13,0.42328563,-0.40353698,-0.8308955,-0.47286296,0,9.76E-14,2.16E-13,5
67.99094731,18.3601205,0.24683665,13751.9,5.73E-15,6.77E-14,7.22E-14,3.53E-14,2.08E-14,2.34E-13,2.32E-13,0.8417883,0.007325186,-0.6743713,-0.71845806,0,1.14E-13,3.10E-13,5
69.35575127,-47.34955634,0.43766657,337.8196,2.31E-15,2.61E-15,3.10E-15,2.75E-15,2.61E-15,1.36E-14,9.43E-15,0.043445803,0.042256016,-0.4008462,-0.26999724,0,1.08E-14,5.22E-14,5
71.98918905,-20.69832333,0.78040123,69.24117,2.24E-15,5.36E-15,9.22E-15,8.69E-15,3.03E-15,3.34E-14,2.81E-14,0.011171785,0.16810262,-0.37185323,-0.34352785,0,2.79E-14,8.93E-14,5
119.3365549,-60.73446936,0.40544686,225.7957,1.07E-15,6.71E-15,4.02E-15,1.08E-15,2.31E-15,1.73E-14,1.61E-14,0.7680376,-0.2314983,-0.8131405,0.727623,0,1.16E-14,2.66E-14,5
149.0377631,69.0185211,0.2403026,700.3798,1.29E-14,1.84E-14,3.25E-17,3.66E-17,9.27E-16,3.62E-14,2.29E-14,0.16248907,-0.9950514,-0.7540424,0.9214914,0,2.65E-14,8.06E-14,5
73.68536532,-2.960802501,0.46267295,1819.246,8.29E-15,3.43E-14,9.00E-15,1.47E-16,3.06E-15,5.87E-14,6.37E-14,0.60919595,-0.62564933,-0.98910916,0.84722686,0,5.71E-14,6.46E-14,5
74.43376523,-66.46059976,1.2153767,247.4492,1.70E-15,9.35E-15,8.38E-15,5.24E-15,2.87E-16,2.57E-14,2.68E-14,0.7462619,-0.044927258,-0.6263607,-0.4841415,0,2.57E-14,2.57E-14,5
80.17607822,-65.51084146,1.9829093,21.90244,4.82E-15,1.03E-15,7.65E-15,1.47E-14,1.51E-14,4.40E-14,2.04E-14,-0.5474892,0.758031,-0.1816513,-0.4730588,0,4.40E-14,4.40E-14,5
244.0330637,-51.08150015,0.77996075,86.34068,2.29E-15,5.12E-15,2.13E-15,2.67E-16,2.16E-15,1.64E-14,1.05E-14,0.41652092,-0.3790061,-0.85636353,0.8712056,0,1.24E-14,1.84E-14,5
130.357554,19.94345334,0.20804295,4441.601,5.29E-15,2.47E-14,7.21E-15,1.45E-16,1.16E-15,3.92E-14,4.60E-14,0.64992744,-0.5904294,-0.9843388,-0.3382017,0,3.41E-14,4.15E-14,5
81.26144531,-69.64650627,0.1544214,12700000,1.86E-11,1.07E-10,4.74E-11,1.30E-11,3.01E-12,1.90E-10,2.86E-10,0.68532056,-0.4685436,-0.8278396,-0.89654803,28.191282,9.41E-11,2.53E-10,5
81.41029521,-69.59540982,0.23391622,2503.479,2.01E-14,7.25E-14,3.16E-14,4.30E-15,1.20E-15,1.40E-13,1.58E-13,0.54027396,-0.4778608,-0.8883353,-0.8477638,0,3.45E-14,2.04E-13,5
82.19801886,-65.66581575,0.28001374,4748.654,1.45E-14,3.92E-14,5.80E-14,9.73E-14,1.79E-13,3.91E-13,1.91E-13,0.51670706,0.26383466,-0.24967162,-0.40301734,0,1.92E-13,1.05E-12,5
83.09826396,-67.50768678,1.7560431,102.8142,1.52E-14,4.63E-14,4.08E-15,1.61E-15,1.79E-15,7.06E-14,1.15E-13,0.4601727,-0.8635705,-0.7188073,-0.8454595,6.77126,7.06E-14,7.06E-14,5
83.86208945,-4.791894858,0.3487515,3767.93,1.28E-14,1.42E-13,1.84E-13,1.44E-13,1.48E-13,6.31E-13,5.33E-13,0.8735899,0.1851118,-0.5357345,-0.5595639,0,6.31E-13,6.31E-13,5
84.4457387,-69.17170819,0.23723948,284367.8,3.74E-14,5.98E-13,2.01E-12,2.87E-12,4.52E-12,1.01E-11,4.84E-12,0.8846513,0.5444378,-0.3206885,-0.46982095,0,8.57E-12,1.12E-11,5
84.6367681,-2.594143154,0.27979794,6388.295,1.78E-14,5.87E-14,3.41E-14,1.57E-14,4.96E-15,1.33E-13,1.04E-13,0.6190157,-0.273224,-0.7060694,-0.8510932,0,1.33E-13,1.33E-13,5
85.3932244,-2.030547405,0.19120534,5802.202,2.71E-14,8.93E-14,6.39E-14,3.46E-14,1.40E-14,2.04E-13,2.34E-13,0.5928634,-0.020586073,-0.5410354,-0.57717496,0,1.53E-13,1.13E-12,5
234.0391415,58.03170102,0.52493894,161.6094,2.48E-15,1.73E-14,8.14E-15,4.30E-16,1.40E-15,3.26E-14,3.44E-14,0.7383644,-0.3056417,-0.95717466,0.82386893,0,2.67E-14,9.46E-14,5
87.46300719,-32.28787095,0.45917308,2105.002,5.92E-15,9.29E-15,1.46E-14,2.05E-14,4.23E-14,9.36E-14,4.48E-14,0.29417187,0.12481022,-0.3096859,-0.27156773,0,3.18E-14,1.16E-13,5
119.1442492,-60.80069029,0.32896996,898.777,6.68E-15,3.35E-14,2.46E-14,6.63E-15,4.89E-15,7.54E-14,9.02E-14,0.70300025,-0.12790637,-0.75527656,-0.2736661,0,4.69E-14,1.74E-13,5
119.4808043,-60.80760083,0.21738748,743.4628,2.42E-15,1.78E-14,9.73E-15,2.10E-15,1.89E-15,3.70E-14,4.02E-14,0.79813385,-0.27043274,-0.84676194,-0.5034476,0,3.34E-14,7.25E-14,5
270.0087946,66.76548426,0.5646791,294.8336,4.19E-15,1.67E-14,2.02E-15,1.02E-15,1.25E-14,4.61E-14,3.07E-14,0.6288722,-0.7133699,-0.52115387,0.47573125,0,2.52E-14,6.96E-14,5
119.5750729,-60.75420694,0.22327605,861.9069,2.18E-15,2.01E-14,6.93E-15,3.54E-16,2.83E-16,3.18E-14,3.63E-14,0.83986527,-0.50423706,-0.95250803,0.29781568,0,2.60E-14,4.68E-14,5
119.73981,-60.71720127,0.21458244,1342.012,4.40E-15,1.81E-14,1.50E-14,8.98E-15,1.65E-15,4.92E-14,5.21E-14,0.68420464,-0.04897793,-0.6204447,-0.84712535,0,3.94E-14,1.78E-13,5
180.5460173,44.54545148,0.24965996,578.0605,3.84E-15,5.76E-15,7.88E-15,8.02E-15,1.08E-14,4.32E-14,2.50E-14,0.20734033,0.22633758,-0.46220294,-0.3799895,0,2.11E-14,8.38E-14,5
126.5240202,26.46147601,0.33190948,823.5043,2.63E-15,1.17E-14,4.93E-15,9.04E-16,3.01E-16,2.63E-14,2.45E-14,0.51527774,-0.42331716,-0.7924358,-0.5130893,0,1.38E-14,6.40E-14,5
122.22472,-47.25213637,0.20072709,2644.292,5.73E-15,2.13E-14,1.24E-14,3.73E-15,4.93E-16,4.94E-14,4.82E-14,0.59636015,-0.23564327,-0.7670251,-0.70625806,0,3.18E-14,7.63E-14,5
130.3426537,-53.079674,0.546109,529.5986,5.47E-15,1.10E-14,3.01E-15,1.12E-16,0,2.00E-14,2.04E-14,0.3859865,-0.5666279,-0.9785607,-1,0,2.00E-14,2.00E-14,5
132.0518981,44.94929499,0.4498619,589.143,4.56E-15,7.30E-15,8.81E-15,1.13E-14,1.36E-14,5.01E-14,2.99E-14,0.2026762,0.071132444,-0.3796474,-0.3173087,0,3.47E-14,6.18E-14,5
132.2421731,44.90975144,0.22262764,2214.611,1.01E-14,1.16E-14,1.05E-14,1.18E-14,8.94E-15,5.48E-14,3.76E-14,0.062787205,-0.10577676,-0.4432011,-0.6255742,0,4.79E-14,6.92E-14,5
94.06927555,70.93442005,0.538381,494.9395,5.52E-16,3.81E-15,6.40E-15,9.17E-15,1.74E-14,4.11E-14,2.14E-14,0.8057698,0.25080544,-0.2986621,-0.22221944,0,1.49E-14,9.71E-14,5
206.167656,55.94668102,0.3819583,2050.404,1.52E-14,1.88E-14,1.81E-14,2.32E-14,2.18E-14,1.03E-13,6.56E-14,0.18665853,-0.033808958,-0.2959774,-0.62683743,0,8.54E-14,1.70E-13,5
119.1994697,-60.94712901,0.47632718,190.9993,1.38E-15,2.27E-14,1.49E-14,2.87E-15,4.44E-15,5.79E-14,5.86E-14,0.8753897,-0.21777798,-0.82304597,-0.47220862,0,4.23E-14,1.11E-13,5
138.2543326,52.99136567,0.2682201,44641.22,1.63E-13,2.09E-13,2.43E-13,3.97E-13,6.23E-13,1.63E-12,8.52E-13,0.1277739,0.023378914,-0.26904172,-0.44932312,0,1.63E-12,1.63E-12,5
285.1636993,-36.80321706,0.31108415,874.3504,5.67E-15,4.54E-14,3.45E-14,1.62E-14,4.05E-15,1.04E-13,1.29E-13,0.77115446,-0.20347027,-0.711211,-0.81788844,0,9.71E-14,2.77E-13,5
150.4945657,55.6640489,0.6793411,219.5732,3.19E-15,1.84E-14,1.52E-14,2.09E-14,2.41E-14,8.72E-14,7.82E-14,0.63352746,-0.19578546,-0.2897842,-0.5149567,18.210522,4.49E-14,1.82E-13,5
182.5693688,39.30470084,0.18958326,2071.163,5.73E-15,1.14E-14,1.18E-14,1.12E-14,1.67E-14,6.13E-14,3.56E-14,0.32471913,0.022759883,-0.441487,-0.38962704,10.403354,2.61E-14,1.76E-13,5
162.6774952,-60.13734879,0.9905922,45.48642,4.91E-15,2.07E-14,1.26E-14,6.51E-15,0,4.48E-14,1.25E-13,0.5975464,-0.3830449,-0.7058139,-1,0,4.48E-14,4.48E-14,5
181.3197135,27.88061279,0.8307288,280.8318,3.28E-15,6.95E-15,1.03E-14,2.12E-14,3.52E-14,8.05E-14,3.57E-14,0.293581,0.1171486,-0.1567374,-0.297642,0,8.05E-14,8.05E-14,5
172.1294852,58.56289616,0.32892212,23846.8,7.60E-14,4.41E-13,3.69E-13,3.55E-13,6.35E-13,1.87E-12,1.77E-12,0.68405604,-0.1549569,-0.4953794,-0.39620942,9.555622,1.83E-12,1.98E-12,5
10.6439733,41.54756641,0.13165878,41035.99,1.84E-15,1.89E-14,9.12E-14,2.38E-13,4.22E-13,7.75E-13,2.67E-13,0.8057563,0.6292302,-0.041614722,-0.40045235,0,7.53E-13,9.90E-13,5
179.4593646,55.47622345,0.47289544,376.4013,6.30E-15,1.16E-14,1.24E-14,2.36E-14,1.97E-14,7.80E-14,4.76E-14,0.11901811,0.11539994,-0.28122807,-0.68076706,0,5.16E-14,1.11E-13,5
180.4800664,-18.82143632,0.34699133,330.536,2.03E-15,2.41E-15,3.14E-15,3.22E-15,2.55E-15,1.66E-14,9.94E-15,-0.06268113,0.082750276,-0.43972337,-0.6078537,0,1.10E-14,2.18E-14,5
180.7900633,44.53129006,0.11374666,8760000,5.32E-12,4.70E-12,2.98E-12,4.85E-12,9.67E-12,2.95E-11,1.42E-11,-0.054762337,-0.2530397,-0.32380348,-0.40956792,0,1.07E-11,6.60E-11,5
181.0492263,44.52829176,0.19646114,5511.313,1.74E-14,2.44E-14,3.22E-14,4.17E-14,1.01E-13,2.25E-13,1.14E-13,0.23219755,0.16652618,-0.31333098,-0.3179798,0,7.70E-14,5.57E-13,5
182.430241,39.61184423,0.6178927,318.3124,5.34E-15,8.50E-15,8.44E-15,1.34E-14,4.91E-14,8.50E-14,3.32E-14,0.19957854,-0.16224718,-0.30421486,0.07154821,0,7.74E-14,1.07E-13,5
182.5038037,-52.44127539,0.10390657,894602.7,3.45E-13,8.47E-13,9.36E-13,2.19E-13,3.10E-15,2.35E-12,2.66E-12,0.398389,-0.007967905,-0.8476795,-0.9927732,0,2.28E-12,2.44E-12,5
182.5325831,39.38676601,0.1841536,9177.584,9.15E-15,1.62E-14,1.40E-14,1.77E-14,3.32E-14,1.01E-13,5.66E-14,0.18728784,-0.015646536,-0.3608057,-0.43610272,0,1.75E-14,1.70E-13,5
187.0318615,1.461897892,1.7753494,50.72959,7.40E-15,4.87E-15,7.95E-15,3.59E-15,2.46E-14,5.81E-14,2.43E-14,-0.2242106,0.1071774,-0.5101104,-0.015383749,0,5.81E-14,5.81E-14,5
210.180301,-11.15402713,0.42746034,3553.388,4.18E-14,6.23E-14,7.54E-14,1.16E-13,2.59E-13,5.56E-13,2.57E-13,0.1468327,0.034559228,-0.2991478,-0.308298,0,5.56E-13,5.56E-13,5
189.1106459,13.13610356,0.47895807,1094.284,4.23E-15,8.52E-15,1.05E-14,1.51E-14,3.14E-14,7.02E-14,3.47E-14,0.3234094,0.04734277,-0.3403279,-0.33794,0,7.02E-14,7.02E-14,5
191.1482203,11.62932762,1.037648,384.5087,8.91E-15,1.35E-14,1.37E-14,3.16E-14,2.37E-14,9.14E-14,5.77E-14,0.1764629,-0.1486711,-0.1283265,-0.6338648,0,9.14E-14,9.14E-14,5
191.1696364,-0.420519443,0.42719418,1686.844,1.30E-15,6.77E-15,1.31E-14,1.93E-14,2.85E-14,6.83E-14,3.72E-14,0.6418309,0.2890735,-0.3376353,-0.4182774,0,6.83E-14,6.83E-14,5
193.0417845,-29.24394741,0.4043567,306.2407,2.63E-15,6.65E-15,1.18E-14,1.92E-14,1.88E-14,6.30E-14,2.51E-15,0.44748685,0.17569974,-0.26936367,-0.6016285,0,3.01E-14,1.00E-13,5
194.043429,26.01760956,0.33664802,5051.977,2.20E-14,3.04E-14,3.85E-14,5.68E-14,1.04E-13,2.52E-13,1.26E-13,0.1172434,0.047466055,-0.3198147,-0.3641276,0,2.52E-13,2.52E-13,5
196.3271191,-49.47327428,0.37197062,1043.073,1.20E-15,9.55E-15,2.36E-14,5.22E-14,8.81E-14,1.75E-13,8.81E-14,0.78274244,0.45838133,-0.13175341,-0.45976272,0,1.71E-13,1.84E-13,5
203.5830479,50.51742605,0.6678168,6882.66,4.82E-14,8.73E-14,1.18E-13,1.52E-13,1.14E-13,5.16E-13,4.11E-13,0.2730186,0.1004546,-0.3782343,-0.6893309,24.274408,5.16E-13,5.16E-13,5
204.3325522,-29.89677121,0.14689372,62464.66,3.55E-14,9.14E-14,1.24E-13,1.31E-13,8.28E-14,4.70E-13,3.70E-13,0.42558786,0.12744714,-0.4525198,-0.7408566,0,3.36E-13,1.09E-12,5
83.88740987,-4.7331664,0.4969576,954.2467,1.38E-15,3.96E-14,3.38E-14,9.55E-15,1.23E-14,9.77E-14,1.07E-13,0.9558986,-0.068412565,-0.7996777,-0.52908,0,9.77E-14,9.77E-14,5
213.9856227,11.65208896,0.38558677,1106.686,1.42E-14,1.72E-14,1.53E-14,1.82E-14,2.41E-14,9.82E-14,5.74E-14,0.024317257,-0.13321309,-0.3929112,-0.39002112,0,8.96E-14,1.09E-13,5
217.2076247,-62.69726526,0.2721974,752.7205,3.30E-15,1.63E-14,1.17E-14,4.17E-15,1.57E-15,3.87E-14,4.31E-14,0.6477031,-0.28847736,-0.7629798,-0.4079996,0,3.31E-14,5.17E-14,5
224.4315586,65.91351633,0.3236611,20010.88,1.32E-13,1.66E-13,1.82E-13,2.43E-13,3.98E-13,1.12E-12,6.22E-13,0.22485845,0.03332713,-0.3245812,-0.4000355,0,1.07E-12,1.19E-12,5
140.9450907,75.02538657,1.7267082,21.487,4.32E-16,5.59E-16,9.56E-16,1.25E-15,8.80E-15,1.33E-14,3.29E-15,0.3975984,-0.1330435,-0.018162895,0.061281715,0,1.33E-14,1.33E-14,5
228.724484,56.17551097,0.15954606,753.0125,6.74E-15,7.82E-15,7.59E-15,9.67E-15,1.47E-14,4.97E-14,2.81E-14,0.00725121,-0.087059766,-0.37339208,-0.19333607,0,3.09E-14,1.45E-13,5
82.25323398,-66.05081173,0.83516437,354.0798,4.11E-15,1.37E-14,2.05E-14,3.31E-14,7.52E-14,1.48E-13,7.00E-14,0.52101946,0.0549244,-0.3072344,-0.18988518,0,1.47E-13,1.50E-13,5
234.4879249,12.01771719,0.6118802,527.5834,3.22E-15,6.63E-15,1.06E-14,1.46E-14,2.21E-14,5.75E-14,3.18E-14,0.4306549,0.2744038,-0.3174284,-0.5269327,0,5.75E-14,5.75E-14,5
241.371633,43.06547461,1.6313015,32.2044,3.09E-15,4.20E-15,6.35E-15,6.40E-15,4.15E-15,2.22E-14,1.84E-14,0.1461222,0.3091364,-0.3549248,-0.3134494,0,2.22E-14,2.22E-14,5
9.985341015,40.68357837,0.4072966,1129.597,2.77E-15,1.61E-14,4.03E-15,2.05E-16,2.54E-15,2.74E-14,2.97E-14,0.69633174,-0.6336338,-0.9601469,0.54127,0,2.59E-14,4.56E-14,5
10.47258339,40.355039,0.21843266,45641.77,1.89E-13,3.61E-13,3.15E-13,2.82E-13,3.67E-13,1.54E-12,1.16E-12,0.26890108,-0.14700265,-0.5239839,-0.47909418,0,1.12E-12,1.92E-12,5
10.63553244,41.27282882,0.86276615,443.5887,2.47E-13,4.94E-13,5.96E-14,0,3.59E-13,1.18E-12,6.26E-13,0.3032424,-0.8059511,-1,1,80,1.18E-12,1.18E-12,5
248.582482,57.16360546,0.18341714,93297.3,2.91E-13,5.82E-13,2.47E-13,1.08E-13,5.70E-14,1.28E-12,1.30E-12,0.33031774,-0.42156327,-0.730049,-0.7834919,0,1.01E-12,3.94E-12,5
11.08538022,41.61736078,0.30655408,45609.89,1.23E-14,2.90E-14,4.68E-14,7.45E-14,1.71E-13,3.61E-13,1.44E-13,0.45339727,0.16679454,-0.2829089,-0.33203965,0,1.34E-13,9.98E-13,5
13.83890863,-37.48863811,0.2474011,4225.854,1.42E-14,2.23E-14,2.52E-14,3.04E-14,5.76E-14,1.51E-13,8.55E-14,0.2089352,-0.009686964,-0.40078592,-0.32653126,0,1.17E-13,2.07E-13,5
14.17688248,60.71668834,0.8497129,13300000,4.46E-12,1.43E-11,3.00E-11,6.14E-11,1.07E-10,2.17E-10,9.78E-11,0.60085166,0.36139786,-0.12414369,-0.37551114,0,1.78E-10,2.74E-10,5
254.4574208,35.3424428,0.07315028,3520000,2.69E-12,3.26E-12,4.36E-12,1.26E-11,5.41E-11,7.85E-11,3.22E-11,0.12798007,0.099958815,-0.034510642,-0.1009538,7.2215447,1.24E-11,1.40E-09,5
14.86076417,-72.16503931,0.18160352,6249.963,5.70E-16,1.22E-14,2.73E-14,3.94E-14,2.55E-14,1.14E-13,4.42E-13,0.8855292,0.37146953,-0.33500224,-0.73729056,0,2.46E-14,3.53E-13,5
15.04968914,-72.33723091,0.2505464,442.1494,1.04E-16,2.45E-15,1.20E-14,2.25E-14,3.63E-14,7.88E-14,3.19E-14,0.90760905,0.63780475,-0.20986731,-0.289745,0,2.58E-14,2.77E-13,5
255.8940014,78.84863393,0.33631057,3347.916,1.68E-15,6.43E-15,1.08E-14,8.43E-15,4.19E-14,8.68E-14,3.04E-14,0.4155971,0.23528278,-0.40452042,-0.21034005,0,2.74E-14,2.62E-13,5
258.736592,58.85794123,0.4002627,1662.027,7.15E-15,3.03E-14,7.75E-14,2.41E-13,7.02E-13,1.09E-12,2.69E-13,0.64983577,0.40999573,-0.016275326,-0.18031777,0,8.63E-13,1.34E-12,5
20.85591992,33.42299347,0.23696154,2525.12,9.12E-15,1.42E-14,2.07E-14,2.67E-14,5.45E-14,1.26E-13,6.58E-14,0.21541537,0.103524625,-0.37373403,-0.2835414,0,8.50E-14,1.54E-13,5
21.23915121,1.912216035,0.50686234,717.3156,6.79E-15,1.01E-14,1.28E-14,1.11E-14,2.17E-14,6.89E-14,3.63E-14,0.16287722,-0.002644865,-0.46601215,-0.14366601,0,4.74E-14,7.37E-14,5
23.22309284,30.63749458,0.18546517,7126.872,1.13E-14,3.37E-14,4.88E-14,6.34E-14,1.30E-13,2.88E-13,1.51E-13,0.480748,0.12969019,-0.37509206,-0.2648286,0,1.74E-13,5.10E-13,5
23.44526242,-43.06936065,0.35165918,4118.895,3.08E-14,3.16E-14,4.20E-14,4.73E-14,8.31E-14,2.33E-13,1.29E-13,-0.03721921,0.072249,-0.4280693,-0.3539974,0,2.33E-13,2.33E-13,5
24.52236563,-12.86960082,0.29215714,6867.581,2.71E-14,3.54E-14,1.82E-14,1.70E-14,5.79E-14,1.56E-13,8.39E-14,0.10364739,-0.37299636,-0.49105826,-0.07969312,0,1.55E-13,1.59E-13,5
266.0718845,-29.66237605,0.42614412,10546.34,2.18E-15,4.28E-14,1.13E-13,1.17E-13,1.22E-13,3.93E-13,2.79E-13,0.89142954,0.4122793,-0.46404585,-0.5249866,0,2.36E-13,5.71E-13,5
34.54428495,-73.87216004,0.49903044,385.0593,3.90E-15,1.12E-14,2.27E-15,4.26E-16,9.37E-15,2.92E-14,2.15E-14,0.4883845,-0.6205556,-0.9065698,0.8574022,0,2.17E-14,4.00E-14,5
34.83654103,-2.978113224,0.8268931,2547.3,1.02E-15,3.50E-14,5.24E-14,4.42E-14,7.92E-15,1.45E-13,1.48E-13,0.9548266,0.2040751,-0.5138625,-0.9104705,0,1.45E-13,1.45E-13,5
35.98479038,-8.950358434,4.0694323,11.24349,3.42E-15,3.29E-16,5.01E-15,0,6.81E-15,1.84E-14,1.23E-14,-0.7607284,0.9699636,-1,1,0,1.84E-14,1.84E-14,5
269.9372806,66.48626495,0.41703707,555.8102,1.11E-14,2.09E-14,2.52E-14,2.60E-14,4.04E-14,1.33E-13,8.16E-14,0.25087267,0.07252678,-0.40745687,-0.09844847,0,7.48E-14,2.61E-13,5
274.0553123,49.86803953,0.30329213,7910000,1.06E-11,6.85E-12,9.72E-12,2.46E-11,6.99E-11,1.23E-10,3.70E-11,-0.108738944,0.21131249,0.003276453,-0.19431737,0,5.81E-11,1.46E-10,5
48.85520527,-55.307686,0.55094826,52.37441,1.38E-15,1.93E-15,2.02E-15,2.56E-15,3.46E-15,1.72E-14,1.10E-14,0.17856847,-0.0165871,-0.3877192,0.19260445,0,1.02E-14,7.46E-14,5
49.66472284,-66.48854915,0.28770694,251.1793,1.91E-16,2.42E-15,1.90E-15,2.45E-16,1.49E-16,5.07E-15,8.65E-15,0.8135738,-0.21436077,-0.8502315,-0.18890913,10.165956,3.74E-15,9.77E-14,5
49.81101233,-66.30988536,0.5908897,40.00407,1.94E-17,2.04E-16,1.84E-15,2.65E-15,2.94E-15,8.90E-15,5.03E-15,0.83985,0.71439576,-0.4012675,0.068950295,0,5.61E-15,1.59E-14,5
50.7479531,-49.61559462,0.46350202,1232.528,7.16E-15,1.06E-14,1.44E-14,2.06E-14,2.68E-14,8.01E-14,4.61E-14,0.1426569,0.08115414,-0.3362026,-0.4994825,0,8.01E-14,8.01E-14,5
53.78582421,-25.67713345,0.84550637,352.4039,5.04E-15,6.68E-15,6.43E-15,6.88E-15,2.84E-15,3.47E-14,2.22E-14,0.070704505,-0.08686269,-0.4583765,-0.76306,0,3.47E-14,3.47E-14,5
285.2858457,-36.95556549,0.1531384,2996.62,5.32E-16,1.00E-14,4.32E-14,9.87E-14,1.41E-13,3.04E-13,1.25E-13,0.91520864,0.56937575,-0.13580224,-0.4663764,0,1.59E-13,1.18E-12,5
285.3709926,-37.03006931,0.2102911,753.0159,4.47E-15,2.63E-14,1.49E-14,3.71E-15,6.17E-15,6.02E-14,6.59E-14,0.6825418,-0.22837503,-0.77491343,-0.41779026,0,3.43E-14,1.87E-13,5
287.7237494,0.705637053,0.49646822,191.9642,4.28E-16,1.46E-14,7.09E-15,1.13E-15,2.47E-15,2.82E-14,3.47E-14,0.9428985,-0.30496514,-0.8610849,0.6910264,0,2.21E-14,1.61E-13,5
55.0492058,-18.58041677,0.39705998,36405.54,7.77E-14,6.36E-13,4.18E-13,2.05E-13,2.35E-13,1.57E-12,1.66E-12,0.76757145,-0.27030188,-0.7062247,-0.52085346,16.755875,1.56E-12,1.59E-12,5
288.6086541,24.9454591,0.28445455,144531.5,5.16E-13,1.05E-12,3.52E-14,1.07E-14,2.75E-14,1.66E-12,1.68E-12,0.31219372,-0.9406774,-0.847084,-0.26406232,0,1.36E-12,2.13E-12,5
56.87753635,24.37062014,0.25133836,6697.566,1.44E-14,3.70E-14,1.90E-14,9.05E-15,4.24E-15,7.36E-14,8.41E-14,0.48918945,-0.24958766,-0.6588112,-0.6074612,0,5.41E-14,1.38E-13,5
